workout_id,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,cal_balance
5289,191.73,155.77,56.05,1.47,1058.4,Yoga,988.6
5290,195.14,120.0,59.97,1.19,1143.35,Cardio,618.6500000000001
5291,192.23,137.43,59.12,1.81,2117.7,Strength,-465.6999999999998
5292,170.09,120.09,67.39,1.27,1218.18,Cardio,1404.82
5293,189.7,143.8,50.11,1.22,1172.18,Cardio,1442.82
5294,166.98,162.68,51.94,1.29,1393.2,Strength,706.8
5295,174.11,130.63,65.77,0.53,524.22,Strength,1638.78
5296,183.56,124.97,51.18,1.55,1810.71,Strength,-26.71000000000004
5297,180.78,166.72,66.95,1.36,1647.1,Hiit,1302.9
5298,199.26,138.7,72.0,1.09,956.58,Cardio,1102.42
5299,186.86,158.73,64.9,1.09,784.15,Yoga,850.85
5300,171.16,155.09,53.06,1.15,1104.92,Cardio,2415.08
5301,167.68,150.12,55.0,1.31,1417.16,Strength,423.8399999999999
5302,196.96,160.76,59.03,1.29,1278.26,Strength,271.74
5303,184.08,137.24,71.1,1.02,734.4,Yoga,1262.6
5304,181.82,142.61,65.99,1.43,1259.54,Cardio,388.46
5305,167.67,145.85,74.2,1.09,1178.18,Strength,1530.82
5306,181.72,141.17,58.01,1.32,1307.99,Strength,171.01
5307,181.5,169.22,71.01,1.43,942.94,Yoga,940.06
5308,197.78,138.27,67.96,1.21,1303.53,Strength,353.47
5309,165.05,151.77,71.22,1.32,951.98,Yoga,1474.02
5310,174.28,150.15,66.11,1.33,1316.7,Strength,1597.3
5311,172.02,125.56,55.75,0.84,738.53,Cardio,1322.47
5312,183.03,158.05,63.88,0.84,1014.55,Hiit,1749.45
5313,169.24,150.65,66.84,1.05,1134.0,Strength,272.0
5314,192.01,145.09,65.9,1.14,1233.25,Strength,959.75
5315,182.12,123.39,49.86,1.34,1180.27,Cardio,1595.73
5316,193.15,143.89,58.19,1.01,1088.98,Strength,315.02
5317,188.37,169.18,63.98,0.51,505.36,Strength,712.64
5318,183.09,160.97,67.03,0.94,932.29,Strength,768.71
5319,196.75,128.79,63.94,1.0,960.8,Cardio,2455.2
5320,194.91,167.61,49.95,1.4,921.48,Yoga,1691.52
5321,186.77,155.73,61.89,1.3,1570.14,Hiit,815.8599999999999
5322,183.23,160.98,66.8,0.93,920.7,Strength,557.3
5323,166.91,134.66,68.72,1.1,1452.0,Hiit,-17.0
5324,161.95,144.54,69.95,1.81,2117.7,Strength,441.3000000000002
5325,161.19,152.89,53.0,1.81,2116.07,Strength,333.92999999999984
5326,169.27,150.78,67.08,1.06,763.2,Yoga,518.8
5327,197.37,146.88,74.27,1.12,1074.3,Cardio,968.7
5328,168.21,169.84,73.75,1.55,1209.93,Yoga,530.0699999999999
5329,163.8,131.2,56.04,1.6,1248.0,Yoga,491.0
5330,160.98,124.07,50.17,1.8,1873.44,Cardio,-196.44000000000003
5331,181.86,141.13,57.97,1.31,1152.8,Cardio,198.20000000000005
5332,191.71,120.7,51.92,1.22,1168.27,Cardio,933.73
5333,173.98,130.87,65.8,0.55,544.5,Strength,1443.5
5334,191.92,133.99,50.18,0.89,782.49,Cardio,1847.51
5335,176.04,148.57,69.92,1.9,1484.28,Yoga,758.72
5336,176.84,143.95,72.83,1.53,1790.1,Strength,136.9000000000001
5337,183.82,160.06,64.14,0.5,495.45,Strength,1033.55
5338,180.22,141.83,53.08,1.2,1297.08,Strength,243.92000000000007
5339,171.21,168.23,68.11,0.97,854.38,Cardio,1113.62
5340,190.83,128.63,72.28,1.24,1499.04,Hiit,193.96000000000004
5341,172.11,119.71,58.31,1.07,1027.2,Cardio,442.8
5342,175.7,141.73,63.04,1.17,1159.35,Strength,1047.65
5343,179.73,141.94,52.9,1.21,871.2,Yoga,916.8
5344,190.13,149.84,59.9,0.77,762.3,Strength,1023.7
5345,182.97,134.79,55.11,1.28,922.37,Yoga,1090.63
5346,160.2,129.09,65.92,1.01,888.8,Cardio,2475.2
5347,179.99,138.83,65.08,0.78,514.8,Yoga,1121.2
5348,186.95,123.85,73.96,1.51,2155.98,Hiit,194.02
5349,192.06,120.93,66.1,1.18,1131.86,Cardio,901.14
5350,172.07,125.15,55.89,0.84,1014.55,Hiit,1209.45
5351,171.09,152.25,60.02,1.36,1468.8,Strength,896.2
5352,199.13,126.25,68.12,0.65,429.39,Yoga,2481.61
5353,168.15,134.8,69.01,1.48,1421.98,Cardio,151.01999999999998
5354,186.07,136.62,66.08,1.65,2357.68,Hiit,44.32000000000016
5355,192.89,168.38,69.05,1.59,2270.2,Hiit,-610.1999999999998
5356,173.77,143.93,55.02,0.83,730.4,Cardio,231.6
5357,171.42,120.41,52.16,1.29,1239.43,Cardio,520.5699999999999
5358,176.36,151.53,67.01,1.57,1223.66,Yoga,284.3399999999999
5359,174.98,122.11,65.11,1.85,1441.89,Yoga,87.1099999999999
5360,180.86,160.58,69.06,0.85,1029.44,Hiit,620.56
5361,183.88,121.02,72.98,1.31,941.63,Yoga,1278.37
5362,167.62,131.88,51.0,1.35,972.0,Yoga,989.0
5363,160.93,119.95,58.77,0.67,663.3,Strength,1254.7
5364,178.19,136.03,59.35,1.12,1474.7,Hiit,236.29999999999995
5365,160.82,120.71,53.08,0.89,1076.9,Hiit,653.0999999999999
5366,166.2,137.46,53.4,1.02,980.02,Cardio,1266.98
5367,198.76,132.05,59.99,1.25,1350.0,Strength,370.0
5368,187.82,151.86,67.0,1.08,713.45,Yoga,1703.55
5369,177.33,122.88,72.03,1.09,784.8,Yoga,878.2
5370,159.8,137.05,55.81,1.27,1371.6,Strength,59.40000000000009
5371,162.08,120.31,72.97,0.66,799.33,Hiit,1001.67
5372,171.23,152.42,59.89,1.37,1316.3,Cardio,1093.7
5373,179.9,134.99,58.83,1.43,1889.17,Hiit,-124.17000000000009
5374,188.28,129.72,52.16,1.31,943.99,Yoga,2296.01
5375,183.11,160.87,67.15,0.93,817.66,Cardio,830.34
5376,194.1,152.59,71.94,1.17,1260.44,Strength,894.56
5377,165.99,139.0,68.24,0.97,640.2,Yoga,1098.8
5378,162.58,148.88,71.63,1.28,1127.42,Cardio,892.5799999999999
5379,187.66,158.19,68.1,0.64,633.6,Strength,722.4
5380,172.11,150.7,65.95,1.3,1248.0,Cardio,1045.0
5381,181.46,130.16,54.2,1.49,1965.16,Hiit,194.83999999999992
5382,189.03,127.34,59.74,1.23,1328.4,Strength,668.5999999999999
5383,175.91,145.36,60.0,1.97,2301.35,Strength,144.6500000000001
5384,199.39,133.15,70.91,0.8,527.04,Yoga,2143.96
5385,184.05,121.14,72.92,1.34,1448.41,Strength,465.5899999999999
5386,176.33,169.04,53.95,1.27,1218.18,Cardio,546.8199999999999
5387,198.71,164.44,56.0,0.81,713.45,Cardio,954.55
5388,164.91,153.61,64.97,1.43,942.08,Yoga,1368.92
5389,179.18,167.01,60.98,1.12,987.39,Cardio,630.61
5390,188.27,145.97,54.13,0.83,731.73,Cardio,2359.27
5391,181.7,131.9,49.86,1.31,864.6,Yoga,1727.4
5392,197.0,141.53,71.87,1.12,985.6,Cardio,936.4
5393,193.83,125.82,64.17,1.29,852.17,Yoga,2441.83
5394,176.15,130.98,71.26,1.14,1235.3,Strength,1317.7
5395,177.82,164.91,51.72,1.13,1492.84,Hiit,1897.16
5396,180.69,159.79,69.86,1.9,2717.0,Hiit,-255.0
5397,168.75,150.86,58.18,1.23,1081.42,Cardio,594.5799999999999
5398,175.04,158.08,56.15,1.19,1441.21,Hiit,547.79
5399,162.14,160.46,58.72,0.72,712.15,Strength,2032.85
5400,193.61,138.95,69.03,1.31,1729.2,Hiit,161.79999999999995
5401,177.15,125.76,72.8,1.16,1113.6,Cardio,1029.4
5402,176.03,153.95,73.0,1.58,1643.2,Cardio,143.79999999999995
5403,167.85,158.19,49.92,1.5,991.8,Yoga,2409.2
5404,189.11,135.4,68.97,1.47,1587.6,Strength,713.4000000000001
5405,168.73,155.03,53.08,1.1,790.68,Yoga,873.32
5406,180.88,166.5,66.0,1.26,1665.97,Hiit,581.03
5407,193.72,143.7,56.02,1.23,1218.81,Strength,167.19000000000003
5408,193.32,164.5,57.98,1.42,1534.88,Strength,-19.88000000000011
5409,178.08,122.66,68.72,1.77,1381.66,Yoga,782.3399999999999
5410,198.98,157.1,72.96,0.7,616.56,Cardio,2724.44
5411,188.61,126.81,60.12,1.22,1315.4,Strength,797.5999999999999
5412,180.07,121.49,72.08,1.12,1356.43,Hiit,2014.57
5413,193.08,160.64,49.87,1.37,1315.2,Cardio,1714.8
5414,196.02,161.23,65.21,1.04,1373.94,Hiit,97.05999999999996
5415,199.0,165.86,69.07,1.32,1591.39,Hiit,94.6099999999999
5416,182.88,123.28,59.09,1.38,1669.8,Hiit,183.20000000000005
5417,195.85,165.24,72.25,1.23,1326.19,Strength,-31.19000000000005
5418,186.78,128.71,70.21,1.27,1372.74,Strength,32.25999999999999
5419,192.04,135.06,57.97,1.41,1522.8,Strength,772.2
5420,171.77,121.07,63.07,1.35,1297.08,Cardio,760.9200000000001
5421,161.15,165.75,66.92,1.1,1449.58,Hiit,307.4200000000001
5422,196.08,160.64,53.95,1.34,964.0,Yoga,2111.0
5423,167.92,155.0,65.21,1.41,1354.73,Cardio,-116.73000000000002
5424,172.94,131.63,57.96,1.7,1989.0,Strength,439.0
5425,185.12,142.61,65.08,0.89,782.49,Cardio,931.51
5426,191.44,155.17,50.01,1.11,1198.8,Strength,1426.2
5427,172.07,143.65,63.07,1.38,1214.4,Cardio,806.5999999999999
5428,159.9,142.61,58.08,0.73,722.04,Strength,983.96
5429,167.87,158.92,66.94,1.24,1336.97,Strength,40.02999999999997
5430,172.93,131.0,62.87,1.14,1503.55,Hiit,-184.54999999999995
5431,194.1,139.72,63.9,1.09,1438.8,Hiit,1343.2
5432,195.22,137.15,60.03,1.99,1549.81,Yoga,782.19
5433,194.92,160.59,55.01,0.61,605.0,Strength,624.0
5434,188.91,162.07,66.05,1.84,2631.2,Hiit,-307.1999999999998
5435,187.68,138.8,61.9,1.41,1703.0,Hiit,1326.0
5436,198.48,145.47,73.29,1.1,792.0,Yoga,1516.0
5437,187.96,146.02,54.1,0.83,731.06,Cardio,2426.94
5438,188.51,136.99,50.26,1.36,1471.25,Strength,968.75
5439,197.88,145.97,62.15,1.11,799.2,Yoga,2397.8
5440,185.7,136.09,55.8,0.96,844.03,Cardio,532.97
5441,187.5,145.68,72.0,1.34,967.21,Yoga,1578.79
5442,187.18,142.53,50.96,1.51,1450.81,Cardio,-301.80999999999995
5443,190.34,127.08,69.11,1.29,852.17,Yoga,450.83
5444,177.64,164.99,52.15,1.12,1076.99,Cardio,2298.01
5445,174.33,130.99,66.14,0.56,678.83,Hiit,1300.17
5446,182.73,123.23,58.99,1.38,1212.19,Cardio,650.81
5447,179.03,145.71,59.31,1.68,1745.86,Cardio,601.1400000000001
5448,199.17,166.19,69.22,1.32,1163.71,Cardio,400.29
5449,171.08,154.09,66.86,1.08,713.45,Yoga,817.55
5450,172.22,131.53,55.89,1.39,999.97,Yoga,1108.03
5451,174.81,126.75,67.78,0.87,573.68,Yoga,1422.3200000000002
5452,167.14,166.74,54.01,1.07,1413.58,Hiit,529.4200000000001
5453,187.05,145.07,71.99,0.91,600.05,Yoga,743.95
5454,177.02,138.1,66.01,1.41,1862.75,Hiit,-74.75
5455,194.31,148.36,54.14,1.17,1030.54,Cardio,1913.46
5456,172.06,119.96,58.11,1.06,1015.06,Cardio,610.94
5457,172.27,134.11,57.06,1.23,1624.95,Hiit,1487.05
5458,195.91,154.11,66.17,1.76,1370.69,Yoga,301.30999999999995
5459,165.05,146.9,54.01,1.41,1352.47,Cardio,574.53
5460,190.43,143.91,70.96,2.0,2343.6,Strength,63.40000000000009
5461,176.44,147.08,63.09,1.65,1713.36,Cardio,37.6400000000001
5462,185.6,125.82,49.72,1.09,1044.66,Cardio,1935.34
5463,186.87,124.21,71.86,0.51,504.44,Strength,1041.56
5464,180.84,167.23,66.97,1.36,1645.6,Hiit,1444.4
5465,177.43,150.16,71.0,0.86,568.12,Yoga,1123.88
5466,190.97,156.69,51.94,0.81,979.21,Hiit,920.79
5467,182.15,138.0,67.98,1.74,2490.11,Hiit,139.88999999999987
5468,199.32,123.67,58.1,1.41,1520.26,Strength,1151.74
5469,192.08,120.83,57.13,1.44,1035.94,Yoga,48.059999999999945
5470,174.82,146.4,57.9,1.28,844.8,Yoga,569.2
5471,170.83,154.1,66.88,1.09,1078.12,Strength,376.8800000000001
5472,181.86,164.95,57.79,1.2,1053.12,Cardio,142.8800000000001
5473,167.05,121.21,53.25,1.11,1466.42,Hiit,386.5799999999999
5474,171.79,131.62,55.97,1.41,1862.75,Hiit,373.25
5475,196.13,163.94,69.9,1.29,928.03,Yoga,1351.97
5476,182.99,142.24,74.21,1.37,1653.18,Hiit,-131.18000000000006
5477,195.6,153.9,50.13,0.76,668.8,Cardio,551.2
5478,187.08,157.29,68.02,1.04,687.02,Yoga,914.98
5479,161.35,123.12,52.12,1.01,1223.21,Hiit,711.79
5480,183.9,148.47,59.01,1.95,1518.66,Yoga,63.33999999999992
5481,190.26,162.16,50.13,1.22,879.86,Yoga,910.14
5482,193.96,143.1,66.03,1.31,1724.88,Hiit,182.1199999999999
5483,162.03,126.84,55.9,1.83,2616.9,Hiit,-170.9000000000001
5484,162.12,160.25,63.77,1.86,1937.38,Cardio,274.6199999999999
5485,188.66,162.02,66.11,1.84,1918.02,Cardio,438.98
5486,199.21,136.51,53.78,1.75,1822.8,Cardio,613.2
5487,188.72,157.89,68.92,0.99,1305.71,Hiit,560.29
5488,184.96,141.95,56.06,0.9,594.0,Yoga,628.0
5489,164.14,119.87,68.88,1.47,1943.63,Hiit,523.3699999999999
5490,161.06,129.57,70.97,1.04,1029.6,Strength,97.40000000000008
5491,161.26,155.52,69.25,1.29,928.8,Yoga,1424.2
5492,187.5,156.02,61.95,1.31,863.81,Yoga,1414.19
5493,184.89,124.26,62.83,1.09,1438.8,Hiit,318.20000000000005
5494,167.42,143.53,51.02,0.92,608.3,Yoga,1184.7
5495,189.18,157.1,72.15,1.98,1543.21,Yoga,1086.79
5496,183.19,157.88,68.86,1.8,1405.08,Yoga,1004.92
5497,177.15,148.37,61.35,1.07,1028.06,Cardio,858.94
5498,161.93,145.37,70.01,1.81,2590.29,Hiit,-244.29
5499,168.0,163.68,70.08,1.31,942.41,Yoga,487.59
5500,188.06,166.78,51.1,1.37,1358.77,Strength,629.23
5501,174.1,144.55,55.12,0.81,981.88,Hiit,116.12
5502,186.15,161.38,73.09,1.2,1185.84,Strength,12.160000000000082
5503,195.0,138.57,62.64,1.35,1335.28,Strength,1514.72
5504,164.07,137.17,65.88,1.44,1902.38,Hiit,-424.3800000000001
5505,167.92,164.59,53.98,1.42,1403.24,Strength,400.76
5506,176.03,131.02,71.1,1.14,821.48,Yoga,1723.52
5507,185.98,160.27,72.63,1.19,1175.96,Strength,349.04
5508,184.94,125.88,52.17,1.37,1479.6,Strength,158.4000000000001
5509,194.22,152.73,72.05,1.17,1545.69,Hiit,634.31
5510,190.03,143.04,49.97,1.21,869.75,Yoga,1631.25
5511,197.28,138.56,66.02,1.26,1663.2,Hiit,-284.20000000000005
5512,177.76,149.71,55.91,1.13,812.92,Yoga,930.08
5513,192.07,156.15,55.77,1.48,1595.74,Strength,568.26
5514,173.7,129.84,70.84,0.74,733.27,Strength,757.73
5515,191.93,155.84,58.93,1.37,986.4,Yoga,913.6
5516,164.0,125.87,50.01,1.24,1497.67,Hiit,792.3299999999999
5517,182.03,164.07,70.98,0.6,527.52,Cardio,1299.48
5518,181.24,136.27,61.79,0.68,599.49,Cardio,874.51
5519,199.14,164.33,55.88,0.82,811.06,Strength,956.94
5520,197.98,164.84,52.88,1.4,1234.24,Cardio,894.76
5521,178.77,160.0,60.24,1.24,892.8,Yoga,2319.2
5522,161.97,147.93,71.0,1.43,1730.3,Hiit,-478.3
5523,169.8,153.64,59.06,1.36,979.2,Yoga,812.8
5524,174.43,163.15,67.94,1.03,1246.3,Hiit,342.70000000000005
5525,192.82,120.58,63.95,0.83,820.95,Strength,1957.05
5526,186.85,145.14,71.93,0.91,799.34,Cardio,536.66
5527,175.07,143.59,54.84,1.03,1114.25,Strength,1530.75
5528,198.59,136.95,54.3,1.75,1367.1,Yoga,1156.9
5529,195.66,128.93,70.03,0.92,809.6,Cardio,457.4
5530,187.88,146.11,53.86,0.82,990.4,Hiit,2257.6
5531,166.89,155.09,69.96,1.51,1768.06,Strength,648.94
5532,168.03,143.11,61.0,1.88,2194.52,Strength,-555.52
5533,160.38,137.05,56.02,1.28,1231.87,Cardio,210.1300000000001
5534,179.37,135.98,68.97,1.17,1030.54,Cardio,1589.46
5535,168.26,150.39,55.1,1.29,928.03,Yoga,986.97
5536,161.01,120.44,52.95,0.87,766.99,Cardio,783.01
5537,171.32,164.5,72.89,1.02,734.4,Yoga,1113.6
5538,195.11,140.45,64.03,1.18,1168.2,Strength,1298.8
5539,173.66,143.86,55.04,0.83,548.8,Yoga,741.2
5540,177.24,137.8,50.37,0.89,880.3,Strength,1688.7
5541,188.24,138.58,53.02,1.27,1677.8,Hiit,158.20000000000005
5542,167.78,157.97,49.88,1.51,1332.42,Cardio,1983.58
5543,183.43,123.19,58.92,1.38,909.14,Yoga,1149.86
5544,197.89,148.24,51.05,0.52,629.77,Hiit,2509.23
5545,182.34,139.63,49.97,0.73,722.7,Strength,1121.3
5546,197.97,162.71,65.1,1.15,1139.54,Strength,664.46
5547,176.89,122.08,58.05,1.23,811.8,Yoga,1133.2
5548,162.44,157.64,52.78,1.41,1861.2,Hiit,-476.2000000000001
5549,160.15,166.93,52.88,0.84,832.36,Strength,809.64
5550,195.12,129.42,61.99,1.25,1518.0,Hiit,388.0
5551,196.98,161.01,59.25,1.3,855.66,Yoga,731.34
5552,177.95,129.12,62.12,1.1,1452.0,Hiit,284.0
5553,178.71,137.24,68.08,1.14,1095.31,Cardio,1214.69
5554,193.89,123.48,60.16,1.13,1492.84,Hiit,802.1600000000001
5555,179.92,138.52,64.97,0.76,919.6,Hiit,985.4
5556,185.14,126.89,50.19,1.04,1122.26,Strength,723.74
5557,175.37,148.08,54.21,1.15,1136.43,Strength,367.57
5558,188.38,136.88,61.17,1.71,2450.94,Hiit,-462.94000000000005
5559,174.82,145.95,58.14,1.29,1562.32,Hiit,-24.319999999999936
5560,164.13,132.15,73.7,1.39,1220.98,Cardio,103.01999999999998
5561,166.07,165.14,55.83,1.97,1538.96,Yoga,231.04
5562,163.83,130.65,55.99,1.6,2288.0,Hiit,-539.0
5563,199.04,156.91,73.12,0.71,859.1,Hiit,2480.9
5564,191.82,132.76,58.83,0.66,798.6,Hiit,1031.4
5565,185.75,135.69,55.8,0.96,1161.6,Hiit,200.4000000000001
5566,180.1,131.2,60.81,1.14,1093.49,Cardio,845.51
5567,163.94,157.06,70.1,1.14,1229.15,Strength,418.8499999999999
5568,174.47,135.88,63.12,0.6,395.64,Yoga,1025.36
5569,195.86,148.13,68.01,1.07,1411.22,Hiit,288.78
5570,168.05,142.43,55.89,1.55,2214.8,Hiit,232.19999999999985
5571,159.9,155.15,67.96,1.61,1674.4,Cardio,721.5999999999999
5572,197.8,152.75,52.79,1.23,885.6,Yoga,669.4
5573,173.22,152.33,73.07,1.37,985.58,Yoga,742.42
5574,175.03,146.07,58.19,1.29,1134.17,Cardio,259.8299999999999
5575,194.06,154.95,60.03,0.97,961.17,Strength,979.83
5576,190.96,122.97,60.82,0.68,449.21,Yoga,1179.79
5577,186.0,136.25,60.88,1.08,711.5,Yoga,675.5
5578,160.08,121.98,49.99,1.09,1318.9,Hiit,1827.1
5579,182.3,138.06,54.98,1.36,1793.7,Hiit,621.3
5580,191.71,161.08,49.68,1.25,1099.0,Cardio,1190.0
5581,198.05,151.24,50.17,1.08,1067.26,Strength,1421.74
5582,198.1,147.37,50.89,0.55,484.0,Cardio,1464.0
5583,191.77,120.65,50.26,1.5,1618.65,Strength,390.3499999999999
5584,163.33,142.01,55.81,1.1,1328.58,Hiit,474.4200000000001
5585,173.97,168.78,73.04,1.5,1614.6,Strength,323.4000000000001
5586,162.9,152.9,64.88,1.24,1188.42,Cardio,1475.58
5587,183.2,134.84,73.01,1.2,1296.0,Strength,332.0
5588,169.24,125.38,57.89,1.39,1684.96,Hiit,1144.04
5589,163.97,125.99,50.01,1.24,1227.6,Strength,940.4
5590,198.12,144.54,72.66,1.1,1188.99,Strength,1066.01
5591,188.92,126.99,59.86,1.24,1338.08,Strength,773.9200000000001
5592,169.8,120.41,66.97,1.25,1350.0,Strength,1048.0
5593,171.82,120.98,63.12,1.35,1459.22,Strength,682.78
5594,192.92,133.14,58.86,1.05,924.0,Cardio,2036.0
5595,179.98,154.31,62.24,1.14,1232.23,Strength,855.77
5596,196.98,133.62,50.08,0.89,587.4,Yoga,2287.6
5597,170.26,136.51,50.11,1.45,1435.5,Strength,42.5
5598,199.15,136.65,53.97,1.75,1818.6,Cardio,572.4000000000001
5599,172.86,126.21,60.92,1.41,1015.2,Yoga,922.8
5600,198.81,139.6,71.96,1.08,712.8,Yoga,1257.2
5601,170.14,150.19,62.02,1.3,1285.83,Strength,242.17000000000007
5602,189.0,138.93,54.85,1.39,1502.45,Strength,1583.55
5603,188.65,157.16,66.79,1.48,1301.22,Cardio,236.78
5604,161.2,143.64,58.97,1.56,2230.8,Hiit,129.19999999999982
5605,161.88,125.7,54.25,1.44,949.54,Yoga,999.46
5606,186.93,120.98,67.07,1.32,872.78,Yoga,862.22
5607,164.07,130.52,65.21,1.41,1016.89,Yoga,974.11
5608,164.9,149.53,64.84,1.26,1110.82,Cardio,121.18000000000006
5609,167.81,135.03,68.97,1.48,1423.17,Cardio,127.82999999999991
5610,169.14,143.78,71.81,1.49,1806.18,Hiit,-307.18000000000006
5611,166.04,133.43,57.87,0.92,1114.21,Hiit,973.79
5612,189.86,136.96,52.01,1.27,1677.8,Hiit,445.2000000000001
5613,196.87,138.68,66.1,1.27,1370.46,Strength,8.539999999999964
5614,168.17,138.05,68.18,1.45,1392.0,Cardio,686.0
5615,194.76,137.88,58.3,0.66,580.27,Cardio,1259.73
5616,195.13,128.75,61.74,1.24,1091.2,Cardio,594.8
5617,199.43,137.02,54.1,1.75,2506.35,Hiit,15.650000000000093
5618,170.71,168.47,68.01,0.97,1171.57,Hiit,666.4300000000001
5619,197.01,147.04,74.22,1.13,812.92,Yoga,1101.08
5620,187.21,125.22,71.92,0.52,458.02,Cardio,1241.98
5621,183.15,140.79,60.95,1.21,1597.2,Hiit,90.79999999999995
5622,182.67,130.77,53.98,1.71,2445.3,Hiit,-313.3000000000002
5623,194.13,125.88,64.11,1.29,1277.1,Strength,2059.9
5624,194.75,159.94,68.09,1.06,934.5,Cardio,1230.5
5625,178.61,131.47,72.92,1.38,993.6,Yoga,491.4
5626,185.22,143.34,72.09,1.3,1285.83,Strength,115.17000000000009
5627,173.3,143.0,63.7,1.51,2160.96,Hiit,298.04
5628,191.88,120.65,65.78,1.17,1264.65,Strength,676.3499999999999
5629,198.07,166.97,67.13,1.54,1803.19,Strength,526.81
5630,187.18,128.65,62.91,1.85,1441.89,Yoga,1072.11
5631,171.81,166.24,62.07,1.04,1371.66,Hiit,560.3399999999999
5632,197.57,167.18,65.99,1.51,1177.8,Yoga,931.2
5633,167.2,160.2,62.03,1.33,1170.4,Cardio,2140.6
5634,177.86,135.51,58.89,1.1,791.34,Yoga,1120.66
5635,160.78,120.79,52.78,0.88,773.7,Cardio,902.3
5636,180.05,168.51,66.96,1.25,1512.5,Hiit,291.5
5637,159.96,163.0,67.99,1.02,732.56,Yoga,551.44
5638,184.04,127.76,62.92,1.35,1780.52,Hiit,-329.52
5639,166.41,141.66,61.98,1.26,1363.07,Strength,103.93000000000006
5640,187.87,130.15,52.07,1.31,944.77,Yoga,2256.23
5641,168.1,158.48,50.2,1.51,1328.8,Cardio,1780.2
5642,179.22,149.22,57.98,1.14,1093.49,Cardio,558.51
5643,197.36,160.73,58.93,1.3,1575.86,Hiit,290.1400000000001
5644,166.93,159.72,72.92,0.81,534.6,Yoga,1700.4
5645,185.2,165.46,66.9,1.36,980.83,Yoga,890.17
5646,165.79,167.07,61.94,1.29,1278.26,Strength,863.74
5647,198.77,155.49,73.84,1.46,1764.99,Hiit,-340.99
5648,164.17,150.97,51.18,1.67,1952.4,Strength,495.5999999999999
5649,189.89,146.53,58.21,0.82,992.2,Hiit,1764.8
5650,160.02,135.53,51.04,1.06,764.47,Yoga,1421.53
5651,165.19,165.14,55.02,1.32,1426.79,Strength,871.21
5652,199.15,145.8,55.83,1.14,1504.8,Hiit,438.2000000000001
5653,195.98,139.89,62.03,1.83,1903.2,Cardio,-287.20000000000005
5654,199.09,157.03,73.29,0.7,462.0,Yoga,2736.0
5655,171.55,132.41,59.02,1.22,1073.6,Cardio,124.40000000000008
5656,186.74,136.22,57.9,1.09,1316.5,Hiit,752.5
5657,167.22,165.23,62.03,1.68,2404.25,Hiit,-694.25
5658,171.97,167.63,61.03,1.32,873.58,Yoga,1871.42
5659,166.32,131.8,54.03,1.49,1428.02,Cardio,-243.02
5660,169.98,128.92,51.99,1.72,1788.8,Cardio,220.20000000000005
5661,195.76,161.28,69.1,1.01,1335.42,Hiit,-130.42000000000007
5662,181.91,150.49,64.0,1.38,1216.61,Cardio,772.3900000000001
5663,190.71,167.26,56.79,1.02,671.98,Yoga,2143.02
5664,190.82,125.87,68.85,1.12,739.2,Yoga,890.8
5665,163.12,162.11,50.91,1.29,1237.37,Cardio,267.6300000000001
5666,167.05,162.94,51.8,1.27,1216.15,Cardio,855.8499999999999
5667,188.04,158.09,65.11,1.68,1967.11,Strength,335.8900000000001
5668,160.07,121.63,49.91,1.09,720.71,Yoga,2332.29
5669,197.89,125.24,58.99,1.44,1553.9,Strength,728.0999999999999
5670,195.8,129.15,65.88,0.76,668.8,Cardio,1213.2
5671,183.1,120.06,67.96,1.33,1757.06,Hiit,1341.94
5672,190.24,164.01,56.09,0.6,725.34,Hiit,753.66
5673,161.55,131.0,60.02,0.68,449.62,Yoga,1584.38
5674,184.17,143.06,71.9,0.58,510.4,Cardio,2307.6
5675,194.97,137.87,63.32,1.35,1634.98,Hiit,1193.02
5676,185.08,141.41,58.09,1.68,1744.51,Cardio,-18.50999999999999
5677,198.18,167.79,56.99,1.13,812.24,Yoga,1526.76
5678,164.19,160.38,72.18,1.35,1297.08,Cardio,74.92000000000007
5679,169.19,152.87,61.98,1.61,2309.38,Hiit,313.6199999999999
5680,193.57,152.67,72.01,1.17,842.4,Yoga,1284.6
5681,197.19,142.08,72.0,1.12,1106.78,Strength,811.22
5682,183.2,148.01,66.04,1.22,1474.86,Hiit,159.1400000000001
5683,187.76,158.39,64.9,1.68,2402.4,Hiit,-75.40000000000009
5684,189.49,135.3,65.95,1.59,1241.15,Yoga,1240.85
5685,178.56,136.25,68.94,1.17,1159.35,Strength,1281.65
5686,169.67,121.07,57.06,1.46,1928.81,Hiit,-157.80999999999997
5687,178.64,123.91,54.01,1.03,1363.0,Hiit,153.0
5688,174.11,141.04,73.99,1.85,1439.67,Yoga,198.32999999999996
5689,199.34,143.64,54.24,1.21,1304.62,Strength,1326.38
5690,176.96,164.91,50.19,2.01,1564.18,Yoga,888.8199999999999
5691,169.73,156.27,50.16,1.02,735.62,Yoga,2271.38
5692,170.04,133.86,66.87,1.25,1201.0,Cardio,814.0
5693,198.93,119.92,50.27,1.93,2759.9,Hiit,-1251.9
5694,190.79,156.82,51.86,0.8,526.56,Yoga,1337.44
5695,185.99,151.69,67.01,1.36,1304.51,Cardio,2059.49
5696,184.29,140.62,51.92,1.01,967.98,Cardio,1449.02
5697,191.31,155.34,53.33,1.02,980.02,Cardio,712.98
