user_id,age,gender,weight_kg,height_m,bmi,fat_percentage,lean_mass_kg
3752,32,Male,77,1.91,21.15,21.558164412297888,60.51787615591218
3753,39,Female,72,1.88,20.37,23.73431004138806,54.91892333919646
3754,48,Male,61,1.87,17.53,18.163890738300296,50.15735136649575
3755,18,Male,51,1.74,17.13,20.708420451701866,41.12854231170224
3756,44,Female,71,1.68,25.29,26.798851725586992,52.24365952344857
3757,56,Female,51,1.7,17.68,25.062828211036862,38.28540106698127
3758,50,Male,70,1.55,29.3,28.24291700363388,50.51698642944175
3759,21,Female,101,1.84,29.89,31.140322898800807,69.69287919412369
3760,29,Female,87,1.62,33.18,34.30952808720768,57.203262941659546
3761,41,Male,62,1.98,15.94,20.950941394510192,49.41356653429168
3762,49,Male,61,1.75,20.11,22.528191685816942,47.71488674070535
3763,18,Male,59,1.77,18.88,22.895437227845683,45.59963842345206
3764,25,Female,62,1.61,24.17,25.91405167324724,46.42225522154328
3765,20,Female,91,1.94,24.34,24.99059145108472,68.7086182308064
3766,24,Male,123,1.99,31.21,31.64202768827361,84.48361798006265
3767,52,Female,67,1.62,25.82,26.600611374367844,49.73542573272835
3768,21,Male,62,1.52,26.9,25.82131902703651,46.10205022469681
3769,43,Female,57,1.79,17.87,20.16292855084312,45.71470711178723
3770,41,Male,63,1.79,19.74,17.440327108689374,52.21073713646484
3771,31,Male,58,1.56,23.94,25.515160622735955,43.402315905131765
3772,40,Female,59,1.88,16.97,19.846905776904148,48.06781060559058
3773,57,Female,83,1.65,30.57,32.33527968865421,56.31058024310196
3774,57,Male,85,1.69,29.97,31.60793732176147,58.55044485884
3775,40,Female,60,1.88,17.1,16.931271459904274,50.21504640248787
3776,56,Female,84,1.63,31.83,29.62708142296138,59.52141453245927
3777,29,Male,88,1.89,24.68,27.18335780347028,64.20243342468027
3778,28,Female,63,1.62,24.01,24.009465090587444,47.889235099911794
3779,37,Female,70,1.52,30.37,34.68110465634513,45.82773697310825
3780,35,Male,63,1.74,21.05,25.34005656560505,47.5807819507399
3781,31,Female,52,1.64,19.69,23.307312333275306,40.6164473882974
3782,18,Male,59,1.57,24.05,28.47055758965697,42.39550051661031
3783,52,Male,68,1.97,17.7,20.23895704512493,54.78786040570368
3784,57,Male,75,1.78,23.81,24.97341933055641,56.5925497989613
3785,37,Female,59,1.72,19.96,22.76051110256233,45.6021942450472
3786,56,Male,64,1.52,28.0,26.120144913886087,47.80026624071571
3787,41,Male,51,1.75,16.72,19.97884640643191,40.97083063990687
3788,54,Female,68,1.54,28.71,34.54703349391509,44.566924893993225
3789,31,Female,68,1.66,24.8,27.354227746657443,49.65338533515963
3790,57,Female,64,1.56,26.69,26.27798179413592,47.8898230265293
3791,58,Male,89,1.62,33.98,34.17134164226324,58.69941465759387
3792,24,Male,62,1.65,23.11,27.887893625669022,45.37293733072905
3793,48,Male,71,1.64,26.66,26.91377442575888,52.40282373673088
3794,37,Female,59,1.71,20.29,21.66294546938833,46.47737445301191
3795,52,Female,53,1.74,17.68,23.141119101555173,41.15024483302736
3796,24,Female,40,1.64,15.2,19.186412873207843,33.03659441743264
3797,23,Female,83,1.99,21.08,22.316739872228105,64.83444890263841
3798,56,Male,128,1.78,40.63,35.0,83.6745
3799,18,Male,125,1.67,45.13,35.0,81.8025
3800,26,Male,88,1.63,33.2,30.28748352557249,61.500382033739946
3801,56,Male,61,1.52,26.44,27.15124195553337,44.49602141356022
3802,39,Male,59,1.88,16.95,20.80212808759703,47.43952527552938
3803,24,Male,55,1.76,17.82,17.764587541552356,45.385724135817256
3804,35,Female,71,1.79,22.32,23.108991382671856,54.99244936311308
3805,20,Male,75,1.58,30.21,30.61925368154129,52.32002079874971
3806,18,Male,60,1.79,18.85,23.218715414765576,46.38357401794011
3807,57,Male,126,1.63,47.6,35.0,82.212
3808,42,Female,69,1.52,29.96,32.141171037491745,46.971881407848215
3809,34,Male,101,1.76,32.82,32.57095597768128,68.54162324868697
3810,19,Male,65,1.52,28.26,32.26545036425623,44.23066091214068
3811,22,Male,88,1.62,33.67,34.62656251375741,57.77050670659257
3812,41,Female,47,1.78,14.87,19.917172879185017,37.72701985661594
3813,26,Male,54,1.53,23.36,25.277899955718823,40.85804430421295
3814,42,Male,109,1.76,35.42,34.400286063530416,71.96944615970078
3815,42,Female,53,1.59,21.01,26.0543025310171,39.27255992577682
3816,18,Male,65,1.55,27.18,28.91128637882425,46.42803886598988
3817,42,Male,65,1.77,20.94,27.25372953073541,47.714278800790645
3818,57,Female,55,1.99,14.07,15.40217063346273,47.13791052303456
3819,55,Male,84,1.63,31.96,31.85156662599589,57.86483477786689
3820,52,Female,70,1.69,24.76,24.834030635077976,53.15737353487285
3821,46,Male,74,1.53,31.88,29.138100197391427,52.884235822686776
3822,55,Female,88,1.71,30.24,28.38048418621741,63.325975882546565
3823,53,Female,52,1.74,17.49,18.57868013968892,43.12073099802075
3824,43,Male,61,1.88,17.27,19.93233042341793,48.873305509545695
3825,41,Female,46,1.77,14.94,19.260630947507856,37.77795077966108
3826,26,Male,77,1.63,29.06,27.08347459877419,56.29884926228645
3827,42,Male,53,1.72,17.97,21.347134703450585,41.81972847817532
3828,26,Male,127,1.73,42.51,35.0,82.6995
3829,53,Female,51,1.57,21.05,25.390273956532766,38.714986843955145
3830,38,Male,45,1.68,15.97,19.11578947279781,36.45451368461002
3831,39,Male,80,1.76,25.89,28.711865251505568,57.17308406829253
3832,55,Female,71,1.62,27.2,27.884865351957785,51.475783111772536
3833,56,Male,88,1.71,30.33,30.44783863403657,61.69276713160957
3834,45,Female,84,2.0,21.05,22.062557379482108,65.63112043073811
3835,29,Female,67,1.72,22.98,23.50538942462169,52.001036269142176
3836,19,Male,65,1.52,28.44,33.79667253401245,43.49558614515382
3837,30,Male,84,1.95,22.32,22.53079175718028,65.74037011485682
3838,55,Female,45,1.73,15.11,18.907396178463404,36.6619661877167
3839,23,Male,59,1.59,23.59,26.97031111360284,43.562209420735904
3840,58,Male,57,1.66,21.04,26.36846209748306,42.68420252208907
3841,28,Male,70,1.58,28.27,31.57411537902003,48.28814677702556
3842,18,Female,70,1.61,27.25,27.602553978238788,51.14155586977212
3843,18,Female,64,1.82,19.44,18.25521758399069,52.6354653976684
3844,42,Female,70,1.87,20.08,23.12939795505533,53.970849695755646
3845,42,Male,46,1.76,15.05,18.252220753303376,38.11081468480997
3846,53,Male,82,1.61,31.72,32.61874454463101,55.40760636094993
3847,34,Female,78,1.67,28.01,28.689461973908088,55.70066125218039
3848,31,Female,75,1.93,20.23,22.20162170080477,58.613298210613685
3849,33,Male,54,1.52,23.52,27.53558943530016,39.36991425980142
3850,27,Male,76,1.97,19.64,24.37034767043704,57.65248397082585
3851,42,Female,55,1.53,23.81,23.679847892903,42.54085278449588
3852,27,Male,52,1.61,20.17,21.38058400986894,41.10223067964052
3853,24,Female,88,1.79,27.6,28.148485818468515,63.53110883931014
3854,50,Female,76,1.51,33.71,35.0,49.959
3855,48,Female,87,1.76,28.29,29.6060419550546,61.69326483059015
3856,54,Female,70,1.52,30.51,28.28300753197912,50.55330799070792
3857,50,Male,88,1.68,31.48,30.422256987741363,61.81286689209057
3858,44,Female,124,1.85,36.5,35.0,81.20450000000001
3859,37,Male,88,1.95,23.27,23.031434344480623,68.10948374856909
3860,29,Female,69,1.72,23.39,25.67999085733689,51.42944632672288
3861,48,Male,93,1.7,32.48,34.12620393324837,61.82914498825309
3862,25,Female,74,1.71,25.54,28.888758476409617,53.112986293969655
3863,36,Male,59,1.72,20.16,20.52617563588232,47.4061362331962
3864,43,Female,94,1.84,27.98,28.133879528075635,68.07158931100676
3865,40,Male,63,1.62,24.38,27.48108741571152,46.40485216268621
3866,51,Male,66,1.52,28.63,28.303324014292546,47.427351164545485
3867,34,Male,64,1.78,20.37,22.18704430103544,50.21270031254184
3868,33,Female,67,1.75,22.19,22.984994520616,52.33169622324143
3869,39,Female,63,2.0,15.86,18.41450103295908,51.76599909458747
3870,21,Male,42,1.56,17.54,20.10490746584353,34.099225493577975
3871,21,Male,44,1.72,15.01,18.77009101498644,36.07420258024453
3872,42,Female,70,1.87,20.03,23.355387670223813,53.674222014542266
3873,41,Female,62,1.98,15.94,21.575884289489355,48.999387495927046
3874,18,Female,60,1.79,18.9,26.67211310006663,44.40003551790965
3875,35,Male,46,1.74,15.41,15.933809438833432,39.22528451584032
3876,39,Female,80,1.77,25.75,25.798983741764097,59.86537991714473
3877,23,Female,67,1.56,27.87,28.466860787528542,48.52092832781939
3878,55,Female,110,1.66,40.04,35.0,71.7145
3879,22,Male,54,1.61,21.21,22.287318875253256,42.72643208238576
3880,35,Female,79,1.64,29.47,33.834599319367214,52.44269657946956
3881,28,Female,82,1.66,29.85,32.35366083952147,55.64587859340964
3882,44,Female,51,1.65,18.75,24.601334828318343,38.49101857014348
3883,22,Male,106,1.82,32.21,32.38771780251593,72.12878264827602
3884,52,Female,61,1.69,21.55,22.793165318414857,47.52852742998382
3885,28,Male,94,1.86,27.34,27.699736707380985,68.38881904848833
3886,55,Female,74,1.71,25.64,28.89277994330472,53.31619359851012
3887,51,Female,74,1.63,27.94,27.383401663028696,53.910562605367495
3888,25,Female,70,1.5,31.54,30.680854165106744,49.19579779902374
3889,23,Female,67,1.56,27.72,30.86949947137914,46.6423487066605
3890,25,Female,51,2.0,12.88,13.930817088689482,44.32562919932492
3891,43,Female,40,1.74,13.5,14.09372963595954,35.10130207074693
3892,40,Male,54,1.55,22.78,25.42316120557292,40.81590387218994
3893,47,Male,72,1.83,21.67,24.93296422763683,54.46864115642671
3894,40,Male,66,1.69,23.27,26.6173931815053,48.770080491571576
3895,21,Male,71,1.93,19.16,25.17523091402275,53.40243769666197
3896,22,Male,110,1.92,30.11,32.52276619380266,74.88623407811782
3897,29,Female,120,1.78,38.04,35.0,78.3445
3898,55,Male,69,1.81,21.35,23.799327331558143,53.29475046430824
3899,20,Male,96,1.72,32.53,31.97717710598392,65.45836247091168
3900,32,Male,77,1.68,27.53,28.216176077988603,55.77603118740285
3901,32,Male,89,1.92,24.28,27.494233689209565,64.88541027152637
3902,52,Male,48,1.54,20.26,21.835998153292945,37.56561928752741
3903,59,Female,126,1.69,44.15,35.0,81.965
3904,50,Male,55,1.5,24.73,27.890287883579056,40.12184382157661
3905,35,Female,58,1.75,19.21,20.49624985055287,46.77205621291974
3906,39,Female,63,1.71,21.58,22.054114760280733,49.19164817478683
3907,48,Female,81,1.84,24.2,26.066409916279795,60.56639699658359
3908,25,Female,54,1.65,20.04,22.4035751062338,42.32884977954946
3909,32,Female,39,1.63,15.01,19.156622598150875,32.23225457011724
3910,25,Female,95,1.9,26.39,25.506684979999577,70.9697812195544
3911,33,Female,56,1.54,23.98,24.464190813785585,42.96476826511876
3912,35,Male,87,1.71,29.89,28.86861231745129,62.16883283454757
3913,21,Female,96,1.72,32.71,32.336218978021044,65.47147451686685
3914,25,Female,59,1.51,25.88,25.001570101245125,44.264073326245125
3915,19,Female,123,1.82,37.4,35.0,80.53500000000001
3916,41,Male,71,1.96,18.59,23.683596457244107,54.49754376988198
3917,54,Male,130,1.73,43.62,35.0,84.85750000000002
3918,40,Female,88,1.87,25.2,23.982927577066715,66.9938459263311
3919,26,Female,75,1.76,24.42,26.626435559731032,55.50710149906348
3920,27,Female,78,1.63,29.59,32.03071991393888,53.44424493166985
3921,18,Female,58,1.77,18.77,21.621554590867223,46.07868805602916
3922,52,Male,59,1.71,20.34,22.55513300111603,46.06420689093618
3923,40,Female,71,1.83,21.39,23.207709299154207,55.00631782901584
3924,54,Male,58,1.59,23.03,25.843686419264507,43.18122139806227
3925,23,Female,59,1.51,26.04,25.525075978171472,44.22320988416178
3926,32,Female,104,1.67,37.4,35.0,67.8015
3927,19,Female,123,1.83,36.92,32.960859060930744,82.88719385706524
3928,28,Male,71,1.55,29.96,30.29079733671404,50.1697131567669
3929,19,Female,70,1.69,24.74,23.196211984130144,54.26955661201364
3930,53,Male,63,1.55,26.63,25.8794146355178,47.42235051619571
3931,38,Female,71,1.77,22.8,24.252374076260537,54.09895443473473
3932,38,Male,58,1.72,19.71,22.48328021031719,45.19224763738507
3933,22,Male,57,1.72,19.55,23.237759258593165,44.406956268903855
3934,45,Female,60,1.71,20.67,21.927096234081304,47.17945574574467
3935,55,Female,107,1.73,35.96,35.0,69.9595
3936,42,Female,95,1.77,30.49,27.918410019068386,68.85954290878398
3937,25,Male,44,1.6,17.45,21.01251022333169,35.2916104322154
3938,21,Male,81,1.9,22.45,23.13792109660008,62.30440115909598
3939,41,Male,83,1.66,30.13,30.60810728027216,57.61608852519002
3940,23,Male,59,1.5,26.39,27.824782145051543,42.8576443622684
3941,39,Female,59,1.83,17.73,21.592958372654984,46.542419909992006
3942,37,Female,40,1.79,12.75,21.126367554847786,32.21199149060017
3943,32,Male,105,1.67,37.79,35.0,68.5035
3944,41,Female,46,1.77,14.85,16.372190004595158,38.90365720986234
3945,35,Male,87,1.71,29.83,30.05050588466281,61.0099487673971
3946,51,Male,57,1.56,23.62,27.9321762754615,41.43179185923719
3947,56,Male,90,1.61,34.94,35.0,58.864
3948,49,Male,41,1.52,17.89,22.95698581365496,31.849582064635047
3949,59,Female,84,1.67,30.37,28.710839759830392,60.37478980739964
3950,56,Female,68,1.56,28.0,31.34081890424976,46.791231916753794
3951,27,Male,109,1.79,34.06,35.0,70.9345
3952,40,Female,81,1.76,26.28,27.629924000339983,58.90924186372325
3953,21,Female,59,1.7,20.61,23.13755835629703,45.77158399882512
3954,30,Male,61,1.76,19.98,20.449321715984937,49.22595972214853
3955,47,Male,80,1.77,25.67,27.700879063932387,58.14295305678557
3956,54,Male,58,1.59,23.23,23.20652324688584,45.09312954942864
3957,51,Male,57,1.77,18.47,21.93710307223336,45.17499845209856
3958,24,Male,52,1.7,18.15,20.62759341921896,41.63082725161966
3959,39,Female,63,1.56,26.15,28.72982917492492,45.35633671307778
3960,50,Male,49,1.77,15.68,18.210008491331106,40.17524382905816
3961,36,Female,77,1.82,23.36,22.140415780682105,60.23996031048625
3962,57,Female,58,1.66,21.09,24.108337587299395,44.108234194261584
3963,43,Male,82,1.85,24.17,24.83067008386356,62.18006970662806
3964,52,Male,68,1.97,17.75,19.60007388144217,55.39554909568635
3965,48,Male,71,1.64,26.61,27.64910977781468,51.78153213201804
3966,22,Female,59,1.59,23.71,24.28115468084602,45.393447768832814
3967,32,Female,68,1.66,24.83,25.824076949039515,50.74374895916206
3968,22,Female,45,1.72,15.33,14.623747326652548,38.71813058736307
3969,32,Male,46,1.5,20.52,21.701496428370195,36.158248949378645
3970,39,Female,69,1.55,29.09,31.0116914170786,48.22282769946206
3971,21,Female,86,1.86,24.99,30.279816336765546,60.2800707952325
3972,50,Male,67,1.75,21.91,21.994862131383748,52.34924802362836
3973,39,Male,60,1.65,22.34,24.19601862950784,46.111561867670375
3974,34,Female,92,1.76,29.76,32.42831811266752,62.30109070012055
3975,52,Female,61,1.69,21.37,21.692716715912084,47.798765716607264
3976,59,Female,77,1.92,21.15,26.055273445205337,57.63991434946245
3977,50,Male,56,1.59,22.27,25.97794991681253,41.66701199182623
3978,55,Female,86,1.77,27.53,26.58356954162698,63.31432962730089
3979,37,Male,48,1.67,17.36,22.0407905422208,37.74784921945669
3980,23,Female,114,1.6,44.81,35.0,74.5615
3981,26,Male,69,1.76,22.59,29.551660749780705,49.29974780730346
3982,42,Male,55,1.82,16.71,21.51014513425173,43.45198365367824
3983,33,Female,113,1.99,28.74,29.5353597410088,80.18876061473198
3984,34,Male,62,1.63,23.64,21.37370628405561,49.38517508298467
3985,52,Female,47,1.86,13.86,15.610952615175314,40.46454822102344
3986,55,Male,68,1.68,24.39,24.657435341600603,51.8582872543763
3987,33,Male,112,1.85,32.93,35.0,73.2615
3988,50,Female,51,1.5,22.8,25.749044548281383,38.090740146731655
3989,54,Male,62,1.86,18.2,20.73417648914174,49.89783590008528
3990,42,Male,94,1.79,29.39,25.946618325329627,69.72866418486961
3991,40,Male,76,1.79,23.92,20.719746787674023,60.76038606192663
3992,58,Female,89,1.62,34.13,35.0,58.214000000000006
3993,20,Male,76,1.65,28.01,29.20976474236077,53.97755438394992
3994,40,Female,62,1.53,26.66,24.56697147450356,47.070209799909776
3995,57,Male,83,1.65,30.8,28.940394532844813,59.59058514475634
3996,49,Male,72,1.55,30.37,31.79008778458575,49.76595195236623
3997,18,Male,66,1.75,21.84,24.30785908657151,50.63047305699232
3998,46,Male,43,1.62,16.4,19.315123476253945,34.73483934347267
3999,24,Male,87,1.74,28.8,30.36726222420615,60.71278406671465
4000,18,Female,46,1.63,17.4,20.76929923270975,36.63627603479502
4001,18,Male,67,1.57,27.27,30.169375262157345,46.94014594877783
4002,39,Male,49,1.61,19.19,19.79222228688112,39.89534863450533
4003,55,Female,70,1.61,27.1,29.51084226519309,49.51158439292837
4004,19,Male,82,1.96,21.49,23.973480366746085,62.75989195725111
4005,52,Male,116,1.69,40.82,35.0,75.78999999999999
4006,18,Male,67,1.75,21.92,25.784001400715788,49.82119985969948
4007,33,Male,110,1.86,31.92,34.62463427679548,72.18747883156243
4008,25,Male,43,1.62,16.38,19.57485943742966,34.582810441905245
4009,31,Female,125,1.83,37.56,35.0,81.76350000000001
4010,25,Male,70,1.5,31.49,32.782803065952045,47.62338402777297
4011,45,Female,78,1.96,20.38,27.270987379153325,56.94681688212295
4012,58,Male,75,1.78,23.73,23.986916332949377,57.16183891762208
4013,59,Female,50,1.95,13.15,16.243165091582384,41.89516882119049
4014,50,Male,87,1.62,33.51,35.0,57.1675
4015,59,Female,121,1.9,33.7,35.0,79.08550000000001
4016,47,Male,72,1.83,21.76,25.79056867667688,54.068991662173225
4017,18,Male,64,1.63,24.39,23.67099971472785,49.45355928482783
4018,34,Male,69,1.79,21.65,20.38925245194024,55.22597557408906
4019,25,Male,65,1.77,20.76,23.56181985922781,49.71539236355824
4020,45,Male,61,1.71,20.87,21.94421947972709,47.645248429574586
4021,40,Male,82,1.74,27.28,28.272274903001247,59.247100930120965
4022,56,Male,48,1.87,13.93,17.963914983551753,39.9515734030103
4023,55,Male,82,1.87,23.62,23.017992953399904,63.58713782049168
4024,35,Female,110,1.77,35.2,34.62499936533577,72.08901319984425
4025,51,Female,70,1.69,24.62,25.507991753823912,52.37533099788641
4026,35,Male,87,1.71,29.99,27.6624537713406,63.43279428791143
4027,51,Female,104,1.62,39.94,35.0,68.1395
4028,38,Female,88,1.79,27.76,29.68404388824531,62.5460429614058
4029,55,Female,89,1.61,34.58,32.714129971692664,60.315053893374696
4030,42,Male,62,1.98,16.06,21.6256318394482,49.33666475706736
4031,43,Male,83,1.95,21.96,25.410818355099,62.28942559165683
4032,47,Male,44,1.62,16.85,22.65564262660486,34.20940926625267
4033,23,Male,60,1.62,23.24,22.611514515778023,47.199237296826986
4034,57,Female,46,1.67,16.7,20.11724095673253,37.20938916235399
4035,59,Female,54,1.75,17.64,19.152015050875068,43.66599667102237
4036,41,Female,85,1.81,26.07,23.678442368096096,65.19387452917232
4037,45,Female,45,1.77,14.47,18.227919515923872,37.07546129148012
4038,50,Female,45,1.67,16.41,16.298871654945803,38.31000644353131
4039,56,Female,55,1.92,15.05,21.20628684735344,43.71475205708831
4040,44,Female,46,1.79,14.51,14.711213729272927,39.64222785863394
4041,49,Male,80,1.77,25.54,24.725586791099367,60.234585449762285
4042,29,Male,121,2.0,30.44,30.230375146991985,84.95847218350787
4043,38,Female,63,1.71,21.84,22.91864530320559,49.23186124484259
4044,52,Female,105,1.62,40.18,35.0,68.54899999999999
4045,18,Male,82,1.84,24.29,24.38560201678225,62.19284234119659
4046,32,Female,55,1.61,21.55,26.15142902965377,41.2518117440354
4047,41,Female,64,1.57,26.33,32.30560405737461,43.92689352716961
4048,40,Female,82,1.79,25.9,25.714633246409896,61.641997332129066
4049,44,Female,66,1.8,20.42,23.223253734929816,50.78781765434393
4050,37,Female,73,1.75,23.84,22.668524003150548,56.4519774777001
4051,33,Female,78,1.71,26.77,23.72314751795372,59.70952012294583
4052,41,Female,61,1.64,22.97,20.14980005863196,49.33145352377718
